Start Character,StationID,Date,Time,Canal Level,Discharge Rate,Level Sensor Alarm,High Level Alarm,Internal Temperature,Battery Voltage,Powewr Fail,End Character
*,9002,28/09/2015,05:00:12,659.39,-99.99,0,0,22.5,12.51,1,#
*,9002,28/09/2015,06:00:12,659.39,-99.99,0,0,21.8,12.51,1,#
*,9002,28/09/2015,07:00:12,659.4,-99.99,0,0,21.5,12.66,0,#
*,9002,28/09/2015,08:00:12,659.42,-99.99,0,0,21.8,13.19,0,#
*,9002,28/09/2015,09:00:12,659.41,-99.99,0,0,25,13.78,0,#
*,9002,28/09/2015,10:00:12,659.4,-99.99,0,0,27,13.72,0,#
*,9002,28/09/2015,11:00:12,659.4,-99.99,0,0,28.8,12.96,0,#
*,9002,28/09/2015,12:00:12,659.4,-99.99,0,0,31,13.51,0,#
*,9002,28/09/2015,13:00:12,659.4,-99.99,0,0,32.8,12.92,0,#
*,9002,28/09/2015,14:00:12,659.4,-99.99,0,0,34.3,13.76,0,#
*,9002,28/09/2015,15:00:12,659.4,-99.99,0,0,35.5,12.88,0,#
*,9002,28/09/2015,16:00:12,659.4,-99.99,0,0,37.5,13.5,0,#
*,9002,28/09/2015,17:00:12,659.4,-99.99,0,0,36.8,12.75,0,#
*,9002,28/09/2015,18:00:12,659.35,-99.99,0,0,33.8,12.65,0,#
*,9002,28/09/2015,19:00:12,659.37,-99.99,0,0,31,12.55,1,#
*,9002,28/09/2015,20:00:12,659.39,-99.99,0,0,29,12.43,1,#
*,9002,28/09/2015,21:00:12,659.39,-99.99,0,0,28,12.48,1,#
*,9002,28/09/2015,22:00:12,659.39,-99.99,0,0,27,12.48,1,#
*,9002,28/09/2015,23:00:12,659.4,-99.99,0,0,26.3,12.47,1,#
*,9002,29/09/2015,00:00:12,659.4,-99.99,0,0,25.8,12.44,1,#
*,9002,29/09/2015,01:00:12,659.4,-99.99,0,0,25.5,12.43,1,#
*,9002,29/09/2015,02:00:12,659.4,-99.99,0,0,25.3,12.5,1,#
*,9002,29/09/2015,03:00:12,659.39,-99.99,0,0,24.8,12.46,1,#
*,9002,29/09/2015,04:00:12,659.39,-99.99,0,0,24.3,12.42,1,#
*,9002,29/09/2015,05:00:12,659.4,-99.99,0,0,23.8,12.51,1,#
*,9002,29/09/2015,06:00:12,659.39,-99.99,0,0,23.3,12.49,1,#
*,9002,29/09/2015,07:00:12,659.4,-99.99,0,0,22.8,12.67,0,#
*,9002,29/09/2015,08:00:12,659.42,-99.99,0,0,23.3,13.21,0,#
*,9002,29/09/2015,09:00:12,659.42,-99.99,0,0,26.5,13.03,0,#
*,9002,29/09/2015,10:00:12,659.41,-99.99,0,0,28.3,13.75,0,#
*,9002,29/09/2015,11:00:12,659.41,-99.99,0,0,29.8,12.94,0,#
*,9002,29/09/2015,12:00:12,659.41,-99.99,0,0,32,12.9,0,#
*,9002,29/09/2015,13:00:12,659.41,-99.99,0,0,34,13.59,0,#
*,9002,29/09/2015,14:00:12,660.18,-99.99,0,0,35.3,13.78,0,#
*,9002,29/09/2015,15:00:12,660.28,-99.99,0,0,36.3,13.78,0,#
*,9002,29/09/2015,16:00:12,660.31,-99.99,0,0,36.8,13.46,0,#
*,9002,29/09/2015,17:00:12,660.33,-99.99,0,0,35.5,13,0,#
*,9002,29/09/2015,18:00:12,660.31,-99.99,0,0,33.5,12.65,0,#
*,9002,29/09/2015,19:00:12,660.32,-99.99,0,0,31,12.49,1,#
*,9002,29/09/2015,20:00:12,659.76,-99.99,0,0,28.8,12.5,1,#
*,9002,29/09/2015,21:00:12,659.44,-99.99,0,0,27.8,12.51,1,#
*,9002,29/09/2015,22:00:12,659.39,-99.99,0,0,26.8,12.44,1,#
*,9002,29/09/2015,23:00:12,659.39,-99.99,0,0,26,12.48,1,#
*,9002,30/09/2015,00:00:12,659.4,-99.99,0,0,26,12.48,1,#
*,9002,30/09/2015,01:00:12,659.38,-99.99,0,0,26,12.47,1,#
*,9002,30/09/2015,02:00:12,659.39,-99.99,0,0,25.8,12.5,1,#
*,9002,30/09/2015,03:00:12,659.38,-99.99,0,0,25.5,12.48,1,#
*,9002,30/09/2015,04:00:12,659.39,-99.99,0,0,25,12.5,1,#
*,9002,30/09/2015,05:00:12,659.39,-99.99,0,0,24.5,12.47,1,#
*,9002,30/09/2015,06:00:12,659.39,-99.99,0,0,24,12.54,1,#
*,9002,30/09/2015,07:00:12,659.39,-99.99,0,0,23.8,12.64,0,#
*,9002,30/09/2015,08:00:12,659.42,-99.99,0,0,24.3,13.19,0,#
*,9002,30/09/2015,09:00:12,659.41,-99.99,0,0,27,13.26,0,#
*,9002,30/09/2015,10:00:12,659.4,-99.99,0,0,28.3,13.25,0,#
*,9002,30/09/2015,11:00:12,659.39,-99.99,0,0,29.3,13.88,0,#
*,9002,30/09/2015,12:00:12,659.38,-99.99,0,0,31,13.81,0,#
*,9002,30/09/2015,13:00:12,659.38,-99.99,0,0,33.3,12.84,0,#
*,9002,30/09/2015,14:00:12,659.38,-99.99,0,0,34.8,13.13,0,#
*,9002,30/09/2015,15:00:12,659.38,-99.99,0,0,35.8,13.7,0,#
*,9002,30/09/2015,16:00:12,659.38,-99.99,0,0,36.8,13.58,0,#
*,9002,30/09/2015,17:00:12,659.38,-99.99,0,0,36,12.92,0,#
*,9002,30/09/2015,18:00:12,659.38,-99.99,0,0,33.5,12.51,0,#
*,9002,30/09/2015,19:00:12,659.36,-99.99,0,0,31.8,12.47,1,#
*,9002,30/09/2015,20:00:12,659.37,-99.99,0,0,30,12.36,1,#
*,9002,30/09/2015,21:00:12,659.39,-99.99,0,0,29.3,12.46,1,#
*,9002,30/09/2015,22:00:12,659.4,-99.99,0,0,29.3,12.44,1,#
*,9002,30/09/2015,23:00:12,659.39,-99.99,0,0,29,12.45,1,#
*,9002,01/10/2015,00:00:14,659.39,-99.99,0,0,28.3,12.47,1,#
*,9002,01/10/2015,01:00:12,659.38,-99.99,0,0,27.5,12.49,1,#
*,9002,01/10/2015,02:00:12,659.39,-99.99,0,0,26.8,12.46,1,#
*,9002,01/10/2015,03:00:12,659.39,-99.99,0,0,26,12.46,1,#
*,9002,01/10/2015,04:00:12,659.38,-99.99,0,0,25.5,12.51,1,#
*,9002,01/10/2015,05:00:12,659.38,-99.99,0,0,25,12.51,1,#
*,9002,01/10/2015,06:00:12,659.38,-99.99,0,0,24.5,12.54,1,#
*,9002,01/10/2015,07:00:12,659.39,-99.99,0,0,24,12.75,0,#
*,9002,01/10/2015,08:00:12,659.41,-99.99,0,0,24.3,13.15,0,#
*,9002,01/10/2015,09:00:12,659.41,-99.99,0,0,27,13.67,0,#
*,9002,01/10/2015,10:00:12,659.39,-99.99,0,0,28.8,12.92,0,#
*,9002,01/10/2015,11:00:12,659.38,-99.99,0,0,30.3,12.97,0,#
*,9002,01/10/2015,12:00:12,659.37,-99.99,0,0,32,13.77,0,#
*,9002,01/10/2015,13:00:12,659.37,-99.99,0,0,32.8,13.25,0,#
*,9002,01/10/2015,14:00:12,659.37,-99.99,0,0,31.8,13.31,0,#
*,9002,01/10/2015,15:00:12,659.38,-99.99,0,0,32.5,13.81,0,#
*,9002,01/10/2015,16:00:12,659.38,-99.99,0,0,34,13.1,0,#
*,9002,01/10/2015,17:00:12,659.36,-99.99,0,0,33.3,13.21,0,#
*,9002,01/10/2015,18:00:12,659.37,-99.99,0,0,32,12.52,0,#
*,9002,01/10/2015,19:00:12,659.36,-99.99,0,0,30,12.45,1,#
*,9002,01/10/2015,20:00:12,659.38,-99.99,0,0,27.8,12.44,1,#
*,9002,01/10/2015,21:00:12,659.39,-99.99,0,0,26.5,12.36,1,#
*,9002,01/10/2015,22:00:12,659.4,-99.99,0,0,25.8,12.45,1,#
*,9002,01/10/2015,23:00:12,659.39,-99.99,0,0,25.3,12.51,1,#
*,9002,02/10/2015,00:00:12,659.39,-99.99,0,0,25,12.49,1,#
*,9002,02/10/2015,01:00:12,659.4,-99.99,0,0,24.8,12.36,1,#
*,9002,02/10/2015,02:00:12,659.39,-99.99,0,0,24.5,12.56,1,#
*,9002,02/10/2015,03:00:12,659.39,-99.99,0,0,24,12.51,1,#
*,9002,02/10/2015,04:00:12,659.39,-99.99,0,0,23.8,12.56,1,#
*,9002,02/10/2015,05:00:12,659.39,-99.99,0,0,23.3,12.44,1,#
*,9002,02/10/2015,06:00:12,659.39,-99.99,0,0,23,12.46,1,#
*,9002,02/10/2015,07:00:12,659.4,-99.99,0,0,22.8,12.79,0,#
*,9002,02/10/2015,08:00:12,659.4,-99.99,0,0,23.3,13.14,0,#
*,9002,02/10/2015,09:00:12,659.93,-99.99,0,0,25.8,13.83,0,#
*,9002,02/10/2015,10:00:12,660.27,-99.99,0,0,27.3,13.35,0,#
*,9002,02/10/2015,11:00:12,660.29,-99.99,0,0,29.8,12.93,0,#
*,9002,02/10/2015,12:00:13,660.32,-99.99,0,0,30.8,12.93,0,#
*,9002,02/10/2015,13:00:12,660.32,-99.99,0,0,31.5,13.44,0,#
*,9002,02/10/2015,14:00:12,660.32,-99.99,0,0,32.8,12.88,0,#
*,9002,02/10/2015,15:00:12,660.31,-99.99,0,0,33.5,13.25,0,#
*,9002,02/10/2015,16:00:12,660.34,-99.99,0,0,32.5,11.88,0,#
*,9002,02/10/2015,17:00:12,660.37,-99.99,0,0,28.8,12.47,0,#
*,9002,02/10/2015,18:00:12,660.37,-99.99,0,0,26.3,12.36,0,#
*,9002,02/10/2015,19:00:12,660.38,-99.99,0,0,25,12.39,1,#
*,9002,02/10/2015,20:00:12,660.39,-99.99,0,0,24.3,12.49,1,#
*,9002,02/10/2015,21:00:12,660.39,-99.99,0,0,23.8,12.45,1,#
*,9002,02/10/2015,22:00:12,660.38,-99.99,0,0,23.8,12.45,1,#
*,9002,02/10/2015,23:00:12,660.39,-99.99,0,0,23.8,12.44,1,#
*,9002,03/10/2015,00:00:12,660.37,-99.99,0,0,23.5,12.53,1,#
*,9002,03/10/2015,01:00:12,660.38,-99.99,0,0,23.5,12.5,1,#
*,9002,03/10/2015,02:00:12,660.38,-99.99,0,0,23.3,12.55,1,#
*,9002,03/10/2015,03:00:12,660.37,-99.99,0,0,23,12.53,1,#
*,9002,03/10/2015,04:00:12,660.38,-99.99,0,0,22.8,12.58,1,#
*,9002,03/10/2015,05:00:12,660.39,-99.99,0,0,22.8,12.58,1,#
*,9002,03/10/2015,06:00:12,660.39,-99.99,0,0,22.8,12.48,1,#
*,9002,03/10/2015,07:00:12,660.39,-99.99,0,0,22.8,12.65,0,#
*,9002,03/10/2015,08:00:12,660.38,-99.99,0,0,23.3,12.92,0,#
*,9002,03/10/2015,09:00:12,660.38,-99.99,0,0,24.8,13.86,0,#
*,9002,03/10/2015,10:00:12,660.36,-99.99,0,0,26.3,12.96,0,#
*,9002,03/10/2015,11:00:12,660.35,-99.99,0,0,27.8,12.9,0,#
*,9002,03/10/2015,12:00:12,660.34,-99.99,0,0,30,13.78,0,#
*,9002,03/10/2015,13:00:12,660.34,-99.99,0,0,31.5,13.77,0,#
*,9002,03/10/2015,14:00:12,660.33,-99.99,0,0,32.8,12.94,0,#
*,9002,03/10/2015,15:00:12,660.33,-99.99,0,0,34.5,12.87,0,#
*,9002,03/10/2015,16:00:12,660.32,-99.99,0,0,32.8,12.13,0,#
*,9002,03/10/2015,17:00:12,660.34,-99.99,0,0,29,12.51,0,#
*,9002,03/10/2015,18:00:12,660.35,-99.99,0,0,26.8,12.55,1,#
*,9002,03/10/2015,19:00:12,660.35,-99.99,0,0,25.5,12.52,1,#
*,9002,03/10/2015,21:00:12,660.36,-99.99,0,0,24.5,12.51,1,#
*,9002,03/10/2015,22:00:12,660.35,-99.99,0,0,24.3,12.55,1,#
*,9002,03/10/2015,23:00:12,660.35,-99.99,0,0,24,12.54,1,#
*,9002,04/10/2015,00:00:12,660.35,-99.99,0,0,24,12.51,1,#
*,9002,04/10/2015,01:00:12,660.35,-99.99,0,0,23.8,12.56,1,#
*,9002,04/10/2015,02:00:12,660.35,-99.99,0,0,23.5,12.51,1,#
*,9002,04/10/2015,03:00:12,660.35,-99.99,0,0,23.5,12.54,1,#
*,9002,04/10/2015,04:00:12,660.36,-99.99,0,0,23.5,12.59,1,#
*,9002,04/10/2015,05:00:12,660.36,-99.99,0,0,23.3,12.62,1,#
*,9002,04/10/2015,06:00:12,660.36,-99.99,0,0,23,12.53,1,#
*,9002,04/10/2015,07:00:12,660.35,-99.99,0,0,23,12.61,0,#
*,9002,04/10/2015,08:00:12,660.36,-99.99,0,0,23,13.14,0,#
*,9002,04/10/2015,09:00:12,660.36,-99.99,0,0,25.3,13.51,0,#
*,9002,04/10/2015,10:00:12,660.35,-99.99,0,0,26.8,12.93,0,#
*,9002,04/10/2015,11:00:12,660.34,-99.99,0,0,28.3,13.06,0,#
*,9002,04/10/2015,12:00:12,660.33,-99.99,0,0,29.5,13.29,0,#
*,9002,04/10/2015,13:00:12,660.33,-99.99,0,0,29,12.76,0,#
*,9002,04/10/2015,14:00:12,660.36,-99.99,0,0,26.3,12.98,0,#
*,9002,04/10/2015,15:00:12,660.35,-99.99,0,0,25.5,12.7,0,#
*,9002,04/10/2015,16:00:12,660.09,-99.99,0,0,24.5,12.5,0,#
*,9002,04/10/2015,17:00:12,659.53,-99.99,0,0,24,12.55,0,#
*,9002,04/10/2015,18:00:12,659.7,-99.99,0,0,23.5,12.49,0,#
*,9002,04/10/2015,19:00:12,659.72,-99.99,0,0,23.3,12.55,1,#
*,9002,04/10/2015,20:00:12,659.71,-99.99,0,0,23,12.55,1,#
*,9002,04/10/2015,21:00:12,659.72,-99.99,0,0,22.8,12.54,1,#
*,9002,04/10/2015,22:00:12,659.72,-99.99,0,0,22.8,12.51,1,#
*,9002,04/10/2015,23:00:12,659.72,-99.99,0,0,22.8,12.6,1,#
*,9002,05/10/2015,00:00:12,659.72,-99.99,0,0,22.5,12.44,1,#
*,9002,05/10/2015,01:00:12,659.71,-99.99,0,0,22.3,12.58,1,#
*,9002,05/10/2015,02:00:12,659.72,-99.99,0,0,22,12.57,1,#
*,9002,05/10/2015,03:00:12,659.72,-99.99,0,0,22,12.48,1,#
*,9002,05/10/2015,04:00:12,659.71,-99.99,0,0,22,12.58,1,#
*,9002,05/10/2015,05:00:12,659.71,-99.99,0,0,22,12.58,1,#
*,9002,05/10/2015,06:00:12,659.72,-99.99,0,0,21.8,12.59,1,#
*,9002,05/10/2015,07:00:12,659.72,-99.99,0,0,21.8,12.82,0,#
*,9002,05/10/2015,08:00:12,659.73,-99.99,0,0,23,12.22,0,#
*,9002,05/10/2015,09:00:12,659.73,-99.99,0,0,25.3,13.79,0,#
*,9002,05/10/2015,10:00:12,659.72,-99.99,0,0,26.3,13.81,0,#
*,9002,05/10/2015,11:00:12,659.71,-99.99,0,0,27.8,13.47,0,#
*,9002,05/10/2015,12:00:12,659.7,-99.99,0,0,29.5,13.62,0,#
*,9002,05/10/2015,13:00:12,659.71,-99.99,0,0,30.8,13.78,0,#
*,9002,05/10/2015,14:00:12,659.72,-99.99,0,0,31.8,13.33,0,#
*,9002,05/10/2015,15:00:12,659.96,-99.99,0,0,32.5,13.75,0,#
*,9002,05/10/2015,16:00:12,659.97,-99.99,0,0,33.5,13.48,0,#
*,9002,05/10/2015,17:00:12,659.96,-99.99,0,0,32.5,12.54,0,#
*,9002,05/10/2015,18:00:12,659.96,-99.99,0,0,30,12.68,0,#
*,9002,05/10/2015,19:00:12,659.99,-99.99,0,0,28,12.48,1,#
*,9002,05/10/2015,20:00:12,659.98,-99.99,0,0,26.3,12.51,1,#
*,9002,05/10/2015,21:00:12,659.99,-99.99,0,0,25.3,12.51,1,#
*,9002,05/10/2015,22:00:12,659.99,-99.99,0,0,25,12.53,1,#
*,9002,05/10/2015,23:00:12,660,-99.99,0,0,24.3,12.62,1,#
*,9002,06/10/2015,00:00:12,659.99,-99.99,0,0,23.8,12.5,1,#
*,9002,06/10/2015,01:00:12,660,-99.99,0,0,23.3,12.55,1,#
*,9002,06/10/2015,02:00:12,659.99,-99.99,0,0,23.3,12.46,1,#
*,9002,06/10/2015,03:00:12,660.01,-99.99,0,0,22.8,12.46,1,#
*,9002,06/10/2015,04:00:12,659.99,-99.99,0,0,22.3,12.65,1,#
*,9002,06/10/2015,05:00:12,660,-99.99,0,0,21.8,12.56,1,#
*,9002,06/10/2015,06:00:12,660,-99.99,0,0,21.3,12.57,1,#
*,9002,06/10/2015,07:00:12,660,-99.99,0,0,20.8,12.76,0,#
*,9002,06/10/2015,08:00:12,660,-99.99,0,0,21,13.37,0,#
*,9002,06/10/2015,09:00:12,660.03,-99.99,0,0,24.3,12.95,0,#
*,9002,06/10/2015,10:00:12,660.01,-99.99,0,0,26,12.93,0,#
*,9002,06/10/2015,11:00:12,660.12,-99.99,0,0,29,12.92,0,#
*,9002,06/10/2015,12:00:12,660.12,-99.99,0,0,32,12.86,0,#
*,9002,06/10/2015,13:00:12,660.13,-99.99,0,0,33.8,12.87,0,#
*,9002,06/10/2015,14:00:12,660.11,-99.99,0,0,34.3,12.87,0,#
*,9002,06/10/2015,15:00:12,660.11,-99.99,0,0,35,12.93,0,#
*,9002,06/10/2015,16:00:12,660.12,-99.99,0,0,35.8,13.52,0,#
*,9002,06/10/2015,17:00:12,660.11,-99.99,0,0,34.5,12.77,0,#
*,9002,06/10/2015,18:00:12,660.1,-99.99,0,0,31.8,12.7,0,#
*,9002,06/10/2015,19:00:12,660.11,-99.99,0,0,29,12.52,1,#
*,9002,06/10/2015,20:00:12,660.15,-99.99,0,0,26.5,12.57,1,#
*,9002,06/10/2015,21:00:12,660.14,-99.99,0,0,25,12.51,1,#
*,9002,06/10/2015,22:00:12,660.14,-99.99,0,0,24.3,12.51,1,#
*,9002,06/10/2015,23:00:12,660.14,-99.99,0,0,23.5,12.61,1,#
*,9002,07/10/2015,00:00:12,660.16,-99.99,0,0,23,12.5,1,#
*,9002,07/10/2015,01:00:12,660.13,-99.99,0,0,22.8,12.59,1,#
*,9002,07/10/2015,02:00:12,660.13,-99.99,0,0,22.3,12.48,1,#
*,9002,07/10/2015,03:00:12,660.14,-99.99,0,0,21.5,12.55,1,#
*,9002,07/10/2015,04:00:12,660.13,-99.99,0,0,21,12.55,1,#
*,9002,07/10/2015,05:00:12,660.13,-99.99,0,0,20.5,12.6,1,#
*,9002,07/10/2015,07:00:12,660.13,-99.99,0,0,19.5,12.76,0,#
*,9002,07/10/2015,08:00:12,660.18,-99.99,0,0,20.3,13.25,0,#
*,9002,07/10/2015,09:00:12,660.14,-99.99,0,0,23.8,13.76,0,#
*,9002,07/10/2015,10:00:12,660.09,-99.99,0,0,25.8,12.82,0,#
*,9002,07/10/2015,11:00:12,659.87,-99.99,0,0,28,12.97,0,#
*,9002,07/10/2015,12:00:12,659.85,-99.99,0,0,30.5,12.94,0,#
*,9002,07/10/2015,13:00:12,659.79,-99.99,0,0,32.5,12.88,0,#
*,9002,07/10/2015,14:00:12,659.78,-99.99,0,0,34.3,12.89,0,#
*,9002,07/10/2015,15:00:12,659.83,-99.99,0,0,35.8,12.81,0,#
*,9002,07/10/2015,16:00:12,659.82,-99.99,0,0,37.3,13.52,0,#
*,9002,07/10/2015,17:00:12,659.63,-99.99,0,0,36.5,12.85,0,#
*,9002,07/10/2015,18:00:12,659.48,-99.99,0,0,33,12.61,0,#
*,9002,07/10/2015,19:00:12,660.2,-99.99,0,0,29.8,12.55,1,#
*,9002,07/10/2015,20:00:12,660.31,-99.99,0,0,27.3,12.5,1,#
*,9002,07/10/2015,21:00:12,660.33,-99.99,0,0,26,12.51,1,#
*,9002,07/10/2015,22:00:12,660.34,-99.99,0,0,25.5,12.51,1,#
*,9002,07/10/2015,23:00:12,660.34,-99.99,0,0,24.8,12.56,1,#
*,9002,08/10/2015,00:00:12,660.34,-99.99,0,0,24.3,12.49,1,#
*,9002,08/10/2015,01:00:12,660.34,-99.99,0,0,23.5,12.55,1,#
*,9002,08/10/2015,02:00:12,660.35,-99.99,0,0,23.3,12.53,1,#
*,9002,08/10/2015,03:00:12,660.33,-99.99,0,0,23,12.58,1,#
*,9002,08/10/2015,04:00:12,660.34,-99.99,0,0,22.8,12.58,1,#
*,9002,08/10/2015,05:00:12,660.35,-99.99,0,0,22.3,12.61,1,#
*,9002,08/10/2015,06:00:12,660.34,-99.99,0,0,22,12.65,1,#
*,9002,08/10/2015,07:00:12,660.34,-99.99,0,0,21.8,12.69,0,#
*,9002,08/10/2015,08:00:12,660.34,-99.99,0,0,22,13.28,0,#
*,9002,08/10/2015,09:00:12,660.34,-99.99,0,0,24.8,12.91,0,#
*,9002,08/10/2015,10:00:12,660.33,-99.99,0,0,26.5,13.77,0,#
*,9002,08/10/2015,11:00:12,660.32,-99.99,0,0,28.8,13.87,0,#
*,9002,08/10/2015,12:00:12,660.31,-99.99,0,0,31,13.73,0,#
*,9002,08/10/2015,13:00:12,660.3,-99.99,0,0,32.8,13.77,0,#
*,9002,08/10/2015,14:00:12,660.38,-99.99,0,0,34.8,13.29,0,#
*,9002,08/10/2015,15:00:12,660.4,-99.99,0,0,35.3,12.99,0,#
*,9002,08/10/2015,16:00:12,660.39,-99.99,0,0,35.5,13.49,0,#
*,9002,08/10/2015,17:00:12,660.44,-99.99,0,0,34.5,12.8,0,#
*,9002,08/10/2015,18:00:12,660.45,-99.99,0,0,32,12.5,0,#
*,9002,08/10/2015,19:00:12,660.47,-99.99,0,0,29.5,12.6,1,#
*,9002,08/10/2015,20:00:12,660.52,-99.99,0,0,27.8,12.47,1,#
*,9002,08/10/2015,21:00:12,660.52,-99.99,0,0,26.8,12.55,1,#
*,9002,08/10/2015,22:00:12,660.46,-99.99,0,0,26,12.48,1,#
*,9002,08/10/2015,23:00:12,660.45,-99.99,0,0,25.3,12.58,1,#
*,9002,09/10/2015,00:00:12,660.46,-99.99,0,0,24.8,12.51,1,#
*,9002,09/10/2015,01:00:12,660.44,-99.99,0,0,24.3,12.52,1,#
*,9002,09/10/2015,02:00:12,660.47,-99.99,0,0,23.8,12.58,1,#
*,9002,09/10/2015,03:00:12,660.47,-99.99,0,0,23.5,12.57,1,#
*,9002,09/10/2015,04:00:12,660.47,-99.99,0,0,23,12.57,1,#
*,9002,09/10/2015,05:00:12,660.47,-99.99,0,0,22.5,12.55,1,#
*,9002,09/10/2015,06:00:12,660.47,-99.99,0,0,22.3,12.6,1,#
*,9002,09/10/2015,07:00:12,660.47,-99.99,0,0,22.3,12.71,0,#
*,9002,09/10/2015,08:00:12,660.47,-99.99,0,0,22,13.17,0,#
*,9002,09/10/2015,09:00:12,660.46,-99.99,0,0,24.8,13.87,0,#
*,9002,09/10/2015,10:00:12,660.45,-99.99,0,0,26.3,13.74,0,#
*,9002,09/10/2015,11:00:12,660.46,-99.99,0,0,28,12.85,0,#
*,9002,09/10/2015,12:00:12,660.47,-99.99,0,0,30.8,12.92,0,#
*,9002,09/10/2015,13:00:12,660.48,-99.99,0,0,33.3,12.86,0,#
*,9002,09/10/2015,14:00:12,660.47,-99.99,0,0,35,13.32,0,#
*,9002,09/10/2015,15:00:12,660.47,-99.99,0,0,36.5,13.64,0,#
*,9002,09/10/2015,16:00:12,660.52,-99.99,0,0,36.8,13.48,0,#
*,9002,09/10/2015,17:00:12,660.53,-99.99,0,0,35.8,12.79,0,#
*,9002,09/10/2015,18:00:12,660.53,-99.99,0,0,32.8,12.65,0,#
*,9002,09/10/2015,19:00:12,660.56,-99.99,0,0,30,12.56,1,#
*,9002,09/10/2015,20:00:12,660.56,-99.99,0,0,28.5,12.5,1,#
*,9002,09/10/2015,21:00:12,660.56,-99.99,0,0,27.5,12.46,1,#
*,9002,09/10/2015,22:00:12,660.56,-99.99,0,0,26.8,12.53,1,#
*,9002,09/10/2015,23:00:12,660.56,-99.99,0,0,26,12.47,1,#
*,9002,10/10/2015,00:00:12,660.56,-99.99,0,0,25.5,12.53,1,#
*,9002,10/10/2015,01:00:12,660.57,-99.99,0,0,25.3,12.51,1,#
*,9002,10/10/2015,02:00:12,660.57,-99.99,0,0,24.8,12.55,1,#
*,9002,10/10/2015,03:00:12,660.57,-99.99,0,0,24.8,12.51,1,#
*,9002,10/10/2015,04:00:12,660.57,-99.99,0,0,24.5,12.48,1,#
*,9002,10/10/2015,05:00:12,660.59,-99.99,0,0,24.5,12.59,1,#
*,9002,10/10/2015,06:00:12,660.58,-99.99,0,0,24.3,12.53,1,#
*,9002,10/10/2015,07:00:12,660.58,-99.99,0,0,24.3,12.64,0,#
*,9002,10/10/2015,08:00:12,660.59,-99.99,0,0,24.8,13.36,0,#
*,9002,10/10/2015,09:00:12,660.58,-99.99,0,0,27,13.75,0,#
*,9002,10/10/2015,10:00:12,660.55,-99.99,0,0,28.5,13.67,0,#
*,9002,10/10/2015,11:00:12,660.53,-99.99,0,0,30,13.53,0,#
*,9002,10/10/2015,12:00:12,660.52,-99.99,0,0,31.5,13.5,0,#
*,9002,10/10/2015,13:00:12,660.52,-99.99,0,0,33,13.37,0,#
*,9002,10/10/2015,14:00:12,660.53,-99.99,0,0,34.3,12.86,0,#
*,9002,10/10/2015,15:00:12,660.53,-99.99,0,0,35.3,13.64,0,#
*,9002,10/10/2015,16:00:12,660.52,-99.99,0,0,37,13.45,0,#
*,9002,10/10/2015,17:00:12,660.53,-99.99,0,0,35.3,12.83,0,#
*,9002,10/10/2015,18:00:12,660.54,-99.99,0,0,31.5,12.53,0,#
*,9002,10/10/2015,19:00:12,660.54,-99.99,0,0,29,12.45,1,#
*,9002,10/10/2015,20:00:12,660.54,-99.99,0,0,27.5,12.5,1,#
*,9002,10/10/2015,21:00:12,660.54,-99.99,0,0,26.5,12.5,1,#
*,9002,10/10/2015,22:00:12,660.55,-99.99,0,0,26,12.49,1,#
*,9002,10/10/2015,23:00:12,660.53,-99.99,0,0,25.8,12.53,1,#
*,9002,11/10/2015,00:00:12,660.53,-99.99,0,0,25.5,12.52,1,#
*,9002,11/10/2015,01:00:12,660.55,-99.99,0,0,25.3,12.53,1,#
*,9002,11/10/2015,02:00:12,660.54,-99.99,0,0,24.8,12.5,1,#
*,9002,11/10/2015,03:00:12,660.53,-99.99,0,0,24.5,12.52,1,#
*,9002,11/10/2015,04:00:12,660.54,-99.99,0,0,24.3,12.53,1,#
*,9002,11/10/2015,05:00:12,660.54,-99.99,0,0,23.8,12.52,1,#
*,9002,11/10/2015,06:00:12,660.55,-99.99,0,0,23.3,12.55,1,#
*,9002,11/10/2015,07:00:12,660.54,-99.99,0,0,22.8,12.66,0,#
*,9002,11/10/2015,08:00:12,660.54,-99.99,0,0,23,13.3,0,#
*,9002,11/10/2015,09:00:12,660.53,-99.99,0,0,25.8,13.34,0,#
*,9002,11/10/2015,10:00:12,660.53,-99.99,0,0,27.5,13.71,0,#
*,9002,11/10/2015,11:00:12,660.5,-99.99,0,0,29,12.88,0,#
*,9002,11/10/2015,12:00:12,660.51,-99.99,0,0,31,12.93,0,#
*,9002,11/10/2015,13:00:12,660.52,-99.99,0,0,32.5,12.81,0,#
*,9002,11/10/2015,14:00:12,660.51,-99.99,0,0,34.5,12.82,0,#
*,9002,11/10/2015,15:00:12,660.5,-99.99,0,0,36.3,12.98,0,#
*,9002,11/10/2015,16:00:12,660.52,-99.99,0,0,36.8,13.44,0,#
*,9002,11/10/2015,17:00:12,660.5,-99.99,0,0,35,12.82,0,#
*,9002,11/10/2015,18:00:12,660.52,-99.99,0,0,31.8,12.58,0,#
*,9002,11/10/2015,19:00:12,660.54,-99.99,0,0,29.5,12.57,1,#
*,9002,11/10/2015,20:00:12,660.54,-99.99,0,0,28,12.45,1,#
*,9002,11/10/2015,21:00:12,660.54,-99.99,0,0,26.8,12.47,1,#
*,9002,11/10/2015,22:00:12,660.53,-99.99,0,0,26,12.51,1,#
